,Unnamed: 0,date,close,price_change,bitcoin,bitcoin_price,nft,blockchain
46,46,2015-02-16 00:00:00+00:00,233.843002319336,-0.0041818147201879,375.0,32.0,11.23076923076923,17.333333333333332
47,47,2015-02-17 00:00:00+00:00,243.6100006103516,0.0417673319027858,400.0,37.0,11.692307692307692,20.453333333333333
48,48,2015-02-18 00:00:00+00:00,236.3260040283203,-0.029900236294822,400.0,33.0,9.23076923076923,21.14666666666667
49,49,2015-02-19 00:00:00+00:00,240.2830047607422,0.0167438227912815,462.5,31.0,9.076923076923077,21.84
50,50,2015-02-20 00:00:00+00:00,243.7790069580078,0.0145495192252432,562.5,53.0,10.615384615384615,23.573333333333334
51,51,2015-02-21 00:00:00+00:00,244.53399658203125,0.003097024774383,400.0,32.0,9.23076923076923,19.066666666666666
52,52,2015-02-22 00:00:00+00:00,235.9770050048828,-0.0349930549402275,375.0,31.0,7.076923076923077,17.68
53,53,2015-02-23 00:00:00+00:00,238.8919982910156,0.0123528700861022,362.5,31.0,8.307692307692308,18.373333333333335
54,54,2015-02-24 00:00:00+00:00,238.7350006103516,-0.0006571910394119,343.75,27.0,8.615384615384615,19.76
55,55,2015-02-25 00:00:00+00:00,237.47000122070312,-0.0052987596557452,337.5,29.0,12.0,17.333333333333332
56,56,2015-02-26 00:00:00+00:00,236.42599487304688,-0.0043963715091994,337.5,28.0,7.846153846153846,18.373333333333335
57,57,2015-02-27 00:00:00+00:00,253.8280029296875,0.0736044615820901,343.75,32.0,8.76923076923077,16.64
58,58,2015-02-28 00:00:00+00:00,254.26300048828125,0.0017137492852364,318.75,28.0,8.76923076923077,15.6
59,59,2015-03-01 00:00:00+00:00,260.2019958496094,0.0233576861357059,331.25,29.0,8.307692307692308,18.026666666666667
60,60,2015-03-02 00:00:00+00:00,275.6700134277344,0.0594461911316973,381.25,37.0,10.307692307692308,17.333333333333332
61,61,2015-03-03 00:00:00+00:00,281.7019958496094,0.0218811699788169,387.5,37.0,12.307692307692308,17.68
62,62,2015-03-04 00:00:00+00:00,273.0920104980469,-0.0305641616971683,362.5,41.0,9.846153846153847,17.333333333333332
63,63,2015-03-05 00:00:00+00:00,276.1780090332031,0.0113002153725706,375.0,43.0,9.846153846153847,19.76
64,64,2015-03-06 00:00:00+00:00,272.7229919433594,-0.0125101093383158,418.75,33.0,10.923076923076923,20.453333333333333
65,65,2015-03-07 00:00:00+00:00,276.260986328125,0.0129728497020171,431.25,30.0,6.615384615384615,15.946666666666667
66,66,2015-03-08 00:00:00+00:00,274.35400390625,-0.0069028292674305,381.25,22.0,7.846153846153846,16.64
67,67,2015-03-09 00:00:00+00:00,289.60699462890625,0.0555960201254011,406.25,31.0,7.076923076923077,21.14666666666667
68,68,2015-03-10 00:00:00+00:00,291.760009765625,0.0074342649751176,412.5,41.0,9.23076923076923,21.84
69,69,2015-03-11 00:00:00+00:00,296.3789978027344,0.0158314638144544,400.0,41.0,10.0,19.413333333333334
70,70,2015-03-12 00:00:00+00:00,294.35400390625,-0.0068324473444376,381.25,31.0,12.76923076923077,19.066666666666666
71,71,2015-03-13 00:00:00+00:00,285.3370056152344,-0.0306331769615999,381.25,33.0,8.461538461538462,21.14666666666667
72,72,2015-03-14 00:00:00+00:00,281.885009765625,-0.0120979605928305,356.25,28.0,6.923076923076923,17.68
73,73,2015-03-15 00:00:00+00:00,286.3930053710937,0.0159923211568325,368.75,28.0,5.846153846153846,19.066666666666666
74,74,2015-03-16 00:00:00+00:00,290.5929870605469,0.0146650986954482,368.75,37.0,9.23076923076923,19.413333333333334
75,75,2015-03-17 00:00:00+00:00,285.5050048828125,-0.0175089640985529,368.75,33.0,9.846153846153847,20.8
76,76,2015-03-18 00:00:00+00:00,256.29901123046875,-0.1022959077874363,381.25,41.0,10.923076923076923,20.453333333333333
77,77,2015-03-19 00:00:00+00:00,260.9280090332031,0.0180609272759616,393.75,43.0,10.153846153846153,21.14666666666667
78,78,2015-03-20 00:00:00+00:00,261.7489929199219,0.003146399996538,343.75,36.0,7.846153846153846,17.333333333333332
79,79,2015-03-21 00:00:00+00:00,260.0249938964844,-0.0065864590507323,331.25,32.0,6.3076923076923075,16.293333333333333
80,80,2015-03-22 00:00:00+00:00,267.9599914550781,0.0305162878371325,331.25,32.0,7.384615384615385,15.946666666666667
81,81,2015-03-23 00:00:00+00:00,266.739990234375,-0.0045529230467513,337.5,36.0,11.384615384615385,22.186666666666667
82,82,2015-03-24 00:00:00+00:00,245.59500122070312,-0.0792719119285133,350.0,35.0,7.846153846153846,20.8
83,83,2015-03-25 00:00:00+00:00,246.197006225586,0.0024512103336412,381.25,37.0,7.6923076923076925,21.84
84,84,2015-03-26 00:00:00+00:00,248.5319976806641,0.0094842398405877,343.75,29.0,8.615384615384615,23.573333333333334
85,85,2015-03-27 00:00:00+00:00,247.0290069580078,-0.0060474737123685,318.75,31.0,7.6923076923076925,19.76
86,86,2015-03-28 00:00:00+00:00,252.79800415039065,0.0233535213674865,293.75,23.0,6.923076923076923,15.253333333333334
87,87,2015-03-29 00:00:00+00:00,242.71299743652344,-0.0398935377190223,318.75,22.0,7.6923076923076925,21.493333333333332
88,88,2015-03-30 00:00:00+00:00,247.5260009765625,0.01983001978004,362.5,38.0,9.076923076923077,21.14666666666667
89,89,2015-03-31 00:00:00+00:00,244.2239990234375,-0.0133400206042906,350.0,37.0,9.384615384615385,17.333333333333332
90,90,2015-04-01 00:00:00+00:00,247.27200317382807,0.0124803629560505,350.0,31.0,9.076923076923077,18.373333333333335
91,91,2015-04-02 00:00:00+00:00,253.0050048828125,0.023185001275515,337.5,24.0,9.538461538461538,21.493333333333332
92,92,2015-04-03 00:00:00+00:00,254.322006225586,0.0052054359295518,325.0,28.0,9.23076923076923,18.026666666666667
93,93,2015-04-04 00:00:00+00:00,253.697006225586,-0.0024575144293475,312.5,29.0,8.923076923076923,17.333333333333332
94,94,2015-04-05 00:00:00+00:00,260.5979919433594,0.0272016836952231,325.0,24.0,9.076923076923077,18.72
95,95,2015-04-06 00:00:00+00:00,255.49200439453125,-0.0195933495525088,331.25,32.0,8.615384615384615,14.56
96,96,2015-04-07 00:00:00+00:00,253.17999267578125,-0.0090492527319163,337.5,29.0,11.538461538461538,20.8
97,97,2015-04-08 00:00:00+00:00,245.02200317382807,-0.0322220939171924,337.5,31.0,12.307692307692308,18.72
98,98,2015-04-09 00:00:00+00:00,243.67599487304688,-0.0054934180740753,337.5,28.0,10.0,18.026666666666667
99,99,2015-04-10 00:00:00+00:00,236.072006225586,-0.0312053251343964,331.25,29.0,11.076923076923077,20.106666666666666
100,100,2015-04-11 00:00:00+00:00,236.552001953125,0.0020332598312414,293.75,27.0,6.769230769230769,17.68
101,101,2015-04-12 00:00:00+00:00,236.1529998779297,-0.0016867414855968,312.5,24.0,6.769230769230769,17.68
102,102,2015-04-13 00:00:00+00:00,224.5870056152344,-0.048976698448353,318.75,28.0,9.076923076923077,21.14666666666667
103,103,2015-04-14 00:00:00+00:00,219.15899658203125,-0.024168847250684,356.25,40.0,9.384615384615385,20.453333333333333
104,104,2015-04-15 00:00:00+00:00,223.8329925537109,0.0213269637321514,318.75,28.0,12.615384615384615,16.293333333333333
105,105,2015-04-16 00:00:00+00:00,228.572998046875,0.0211765273701849,312.5,28.0,9.384615384615385,18.373333333333335
106,106,2015-04-17 00:00:00+00:00,222.8820037841797,-0.0248979289387813,312.5,31.0,8.923076923076923,18.373333333333335
107,107,2015-04-18 00:00:00+00:00,223.3560028076172,0.0021266814520228,287.5,21.0,6.769230769230769,19.066666666666666
108,108,2015-04-19 00:00:00+00:00,222.6000061035156,-0.003384716303115,312.5,27.0,6.769230769230769,19.413333333333334
109,109,2015-04-20 00:00:00+00:00,224.62600708007807,0.0091015315409306,312.5,25.0,8.153846153846153,19.76
110,110,2015-04-21 00:00:00+00:00,235.2689971923828,0.0473809344280892,337.5,34.0,10.153846153846153,22.186666666666667
111,111,2015-04-22 00:00:00+00:00,234.17599487304688,-0.0046457558470492,350.0,30.0,11.076923076923077,20.8
112,112,2015-04-23 00:00:00+00:00,236.4620056152344,0.0097619345801298,325.0,31.0,11.538461538461538,15.946666666666667
113,113,2015-04-24 00:00:00+00:00,231.2680053710937,-0.021965474878836,318.75,28.0,10.76923076923077,20.453333333333333
114,114,2015-04-25 00:00:00+00:00,226.38999938964844,-0.0210924376401225,281.25,24.0,8.923076923076923,18.026666666666667
115,115,2015-04-26 00:00:00+00:00,219.42999267578125,-0.0307434371334047,312.5,28.0,7.538461538461538,15.253333333333334
116,116,2015-04-27 00:00:00+00:00,229.28599548339844,0.0449163885366387,306.25,26.0,9.538461538461538,20.453333333333333
117,117,2015-04-28 00:00:00+00:00,225.85499572753903,-0.0149638435117935,293.75,29.0,11.076923076923077,18.72
118,118,2015-04-29 00:00:00+00:00,225.80799865722656,-0.0002080851484427,293.75,27.0,10.307692307692308,17.333333333333332
119,119,2015-04-30 00:00:00+00:00,236.1450042724609,0.0457778540915453,337.5,34.0,13.076923076923077,20.8
120,120,2015-05-01 00:00:00+00:00,232.07899475097656,-0.0172182745682524,300.0,27.0,13.846153846153847,18.373333333333335
121,121,2015-05-02 00:00:00+00:00,234.92999267578125,0.0122846013180289,281.25,23.0,9.692307692307692,16.293333333333333
122,122,2015-05-03 00:00:00+00:00,240.3580017089844,0.0231047937786902,268.75,20.0,10.76923076923077,17.68
123,123,2015-05-04 00:00:00+00:00,239.0180053710937,-0.0055750019902105,300.0,24.0,10.615384615384615,16.986666666666668
124,124,2015-05-05 00:00:00+00:00,236.1210021972656,-0.0121204390829481,293.75,29.0,9.846153846153847,22.533333333333335
125,125,2015-05-06 00:00:00+00:00,229.7819976806641,-0.0268464238996651,300.0,25.0,10.307692307692308,22.186666666666667
126,126,2015-05-07 00:00:00+00:00,237.33399963378903,0.0328659426297628,300.0,30.0,9.692307692307692,20.106666666666666
127,127,2015-05-08 00:00:00+00:00,243.86300659179688,0.0275097835458981,300.0,26.0,8.76923076923077,16.64
128,128,2015-05-09 00:00:00+00:00,241.83200073242188,-0.0083284705120309,262.5,27.0,8.307692307692308,16.64
129,129,2015-05-10 00:00:00+00:00,240.29600524902344,-0.0063514980595887,268.75,21.0,7.384615384615385,22.186666666666667
130,130,2015-05-11 00:00:00+00:00,242.1580047607422,0.007748774307709,312.5,27.0,10.307692307692308,25.653333333333332
131,131,2015-05-12 00:00:00+00:00,241.11199951171875,-0.0043195154752654,318.75,26.0,9.692307692307692,34.666666666666664
132,132,2015-05-13 00:00:00+00:00,236.3769989013672,-0.0196381790202914,318.75,25.0,8.615384615384615,23.92
133,133,2015-05-14 00:00:00+00:00,236.9290008544922,0.002335260857404,381.25,33.0,10.461538461538462,24.96
134,134,2015-05-15 00:00:00+00:00,237.60499572753903,0.0028531537743749,312.5,26.0,8.461538461538462,22.533333333333335
135,135,2015-05-16 00:00:00+00:00,236.1529998779297,-0.0061109651552712,312.5,24.0,9.538461538461538,16.293333333333333
136,136,2015-05-17 00:00:00+00:00,236.802001953125,0.0027482271050157,312.5,22.0,7.6923076923076925,19.413333333333334
137,137,2015-05-18 00:00:00+00:00,233.1280059814453,-0.0155150545239349,318.75,23.0,15.384615384615385,24.613333333333333
138,138,2015-05-19 00:00:00+00:00,231.947006225586,-0.0050658853743782,343.75,31.0,8.923076923076923,24.266666666666666
139,139,2015-05-20 00:00:00+00:00,234.0180053710937,0.0089287599749988,343.75,31.0,10.0,24.613333333333333
140,140,2015-05-21 00:00:00+00:00,235.343994140625,0.0056661826829459,331.25,28.0,10.307692307692308,22.88
141,141,2015-05-22 00:00:00+00:00,240.34800720214844,0.0212625483807051,293.75,24.0,9.846153846153847,20.106666666666666
142,142,2015-05-23 00:00:00+00:00,238.8719940185547,-0.0061411500797355,300.0,20.0,10.76923076923077,20.8
143,143,2015-05-24 00:00:00+00:00,240.9530029296875,0.0087118162163923,318.75,20.0,7.076923076923077,21.84
144,144,2015-05-25 00:00:00+00:00,237.1100006103516,-0.015949177941797,318.75,25.0,8.461538461538462,21.493333333333332
145,145,2015-05-26 00:00:00+00:00,237.11599731445312,2.529081053572694e-05,318.75,20.0,8.76923076923077,22.533333333333335
146,146,2015-05-27 00:00:00+00:00,237.2830047607422,0.0007043280427325,318.75,24.0,12.461538461538462,22.533333333333335
147,147,2015-05-28 00:00:00+00:00,237.4080047607422,0.000526797105111,281.25,18.0,9.23076923076923,22.88
148,148,2015-05-29 00:00:00+00:00,237.0959930419922,-0.0013142426223767,343.75,26.0,9.076923076923077,24.266666666666666
149,149,2015-05-30 00:00:00+00:00,233.34500122070312,-0.0158205618457023,400.0,29.0,9.076923076923077,19.76
150,150,2015-05-31 00:00:00+00:00,230.19000244140625,-0.0135207472317472,343.75,24.0,8.0,21.84
151,151,2015-06-01 00:00:00+00:00,222.92599487304688,-0.0315565727934183,325.0,26.0,8.923076923076923,25.653333333333332
152,152,2015-06-02 00:00:00+00:00,225.8029937744141,0.0129056232450845,306.25,25.0,12.0,20.8
153,153,2015-06-03 00:00:00+00:00,225.87399291992188,0.0003144296021989,306.25,25.0,9.384615384615385,24.96
154,154,2015-06-04 00:00:00+00:00,224.32400512695312,-0.0068621790978754,318.75,27.0,9.538461538461538,21.14666666666667
155,155,2015-06-05 00:00:00+00:00,224.9519958496093,0.0027994806989151,293.75,26.0,9.076923076923077,19.76
156,156,2015-06-06 00:00:00+00:00,225.61900329589844,0.0029651101505895,300.0,19.0,7.538461538461538,32.24
157,157,2015-06-07 00:00:00+00:00,222.8809967041016,-0.0121355318115911,287.5,20.0,7.230769230769231,26.0
158,158,2015-06-08 00:00:00+00:00,228.488998413086,0.0251614170427889,287.5,23.0,9.23076923076923,26.69333333333333
159,159,2015-06-09 00:00:00+00:00,229.04800415039065,0.0024465323984398,300.0,23.0,7.384615384615385,27.04
160,160,2015-06-10 00:00:00+00:00,228.8029937744141,-0.0010696900716746,306.25,23.0,11.076923076923077,23.92
161,161,2015-06-11 00:00:00+00:00,229.7050018310547,0.0039422913212838,281.25,21.0,10.923076923076923,28.08
162,162,2015-06-12 00:00:00+00:00,229.98199462890625,0.0012058631533643,293.75,19.0,8.153846153846153,12.48
163,163,2015-06-13 00:00:00+00:00,232.4019927978516,0.0105225549193543,256.25,18.0,9.076923076923077,20.8
164,164,2015-06-14 00:00:00+00:00,233.54299926757807,0.0049096242936222,287.5,21.0,8.923076923076923,22.533333333333335
165,165,2015-06-15 00:00:00+00:00,236.822998046875,0.0140445176673391,281.25,24.0,8.0,21.493333333333332
166,166,2015-06-16 00:00:00+00:00,250.8950042724609,0.0594199310947014,325.0,29.0,12.307692307692308,23.226666666666667
167,167,2015-06-17 00:00:00+00:00,249.28399658203125,-0.0064210433169095,343.75,33.0,11.846153846153847,24.613333333333333
168,168,2015-06-18 00:00:00+00:00,249.0070037841797,-0.001111153550366,600.0,43.0,6.153846153846154,26.69333333333333
169,169,2015-06-19 00:00:00+00:00,244.6060028076172,-0.0176742055832973,375.0,30.0,9.692307692307692,25.30666666666667
170,170,2015-06-20 00:00:00+00:00,245.2120056152344,0.0024774649872096,362.5,28.0,8.923076923076923,22.88
171,171,2015-06-21 00:00:00+00:00,243.94400024414065,-0.0051710574607158,312.5,23.0,9.23076923076923,20.453333333333333
172,172,2015-06-22 00:00:00+00:00,246.9900054931641,0.0124864938099521,312.5,23.0,11.384615384615385,24.613333333333333
173,173,2015-06-23 00:00:00+00:00,244.29600524902344,-0.0109073249290453,306.25,22.0,10.461538461538462,24.266666666666666
174,174,2015-06-24 00:00:00+00:00,240.51499938964844,-0.0154771497614986,306.25,23.0,9.538461538461538,26.0
175,175,2015-06-25 00:00:00+00:00,242.7989959716797,0.0094962750257876,337.5,26.0,9.076923076923077,25.30666666666667
176,176,2015-06-26 00:00:00+00:00,243.593994140625,0.0032743058337771,287.5,20.0,10.923076923076923,29.466666666666665
177,177,2015-06-27 00:00:00+00:00,250.9900054931641,0.0303620431145334,312.5,24.0,8.0,19.066666666666666
178,178,2015-06-28 00:00:00+00:00,249.0110015869141,-0.0078847916767104,325.0,29.0,5.230769230769231,18.72
179,179,2015-06-29 00:00:00+00:00,257.0639953613281,0.0323399115825943,406.25,47.0,10.76923076923077,27.733333333333334
180,180,2015-06-30 00:00:00+00:00,263.0719909667969,0.0233715950653608,443.75,51.0,11.384615384615385,25.653333333333332
181,181,2015-07-01 00:00:00+00:00,258.6210021972656,-0.0169192803581017,432.9741379310345,45.68452380952381,12.64778554778555,25.47194234234234
182,182,2015-07-02 00:00:00+00:00,255.41200256347656,-0.0124081169221568,380.1724137931035,34.720238095238095,10.031002331002332,23.22441801801802
183,183,2015-07-03 00:00:00+00:00,256.33599853515625,0.0036176685606231,369.61206896551727,29.23809523809524,7.850349650349651,21.726068468468473
184,184,2015-07-04 00:00:00+00:00,260.885986328125,0.0177500929208923,390.7327586206897,32.89285714285714,8.86798756798757,20.22771891891892
185,185,2015-07-05 00:00:00+00:00,271.9129943847656,0.0422675369108235,411.8534482758621,42.02976190476191,9.013364413364414,21.726068468468473
186,186,2015-07-06 00:00:00+00:00,269.0299987792969,-0.0106026400540064,432.9741379310345,49.33928571428572,10.031002331002332,29.966990990990993
187,187,2015-07-07 00:00:00+00:00,266.2070007324219,-0.0104932463282315,390.7327586206897,42.02976190476191,10.757886557886557,32.21451531531532
188,188,2015-07-08 00:00:00+00:00,270.7850036621094,0.017197154534223,411.8534482758621,45.68452380952381,7.123465423465425,30.716165765765762
189,189,2015-07-09 00:00:00+00:00,269.2279968261719,-0.0057499743888341,411.8534482758621,36.54761904761904,9.885625485625484,32.21451531531532
190,190,2015-07-10 00:00:00+00:00,284.8940124511719,0.0581886572335745,432.9741379310345,51.16666666666666,9.304118104118105,29.966990990990993
191,191,2015-07-11 00:00:00+00:00,293.114990234375,0.028856267327177,401.2931034482759,40.20238095238095,6.541958041958042,26.221117117117117
192,192,2015-07-12 00:00:00+00:00,310.86700439453125,0.0605633104808516,432.9741379310345,54.82142857142857,3.7797979797979795,27.719466666666666
193,193,2015-07-13 00:00:00+00:00,292.0539855957031,-0.0605179016520901,432.9741379310345,49.33928571428572,9.304118104118105,29.217816216216214
194,194,2015-07-14 00:00:00+00:00,287.4639892578125,-0.0157162598843785,369.61206896551727,43.85714285714285,6.9780885780885775,28.468641441441445
195,195,2015-07-15 00:00:00+00:00,285.8290100097656,-0.0056875967395712,369.61206896551727,42.02976190476191,7.414219114219115,32.21451531531532
196,196,2015-07-16 00:00:00+00:00,278.0889892578125,-0.0270791993845854,369.61206896551727,40.20238095238095,7.7049728049728055,28.468641441441445
197,197,2015-07-17 00:00:00+00:00,279.47198486328125,0.0049732123848549,348.49137931034477,29.23809523809524,7.7049728049728055,23.973592792792793
198,198,2015-07-18 00:00:00+00:00,274.9010009765625,-0.0163557856754582,359.051724137931,29.23809523809524,8.577233877233876,17.980194594594597
199,199,2015-07-19 00:00:00+00:00,273.614013671875,-0.0046816392087172,348.49137931034477,29.23809523809524,7.414219114219115,22.475243243243245
200,200,2015-07-20 00:00:00+00:00,278.9809875488281,0.0196151279129633,359.051724137931,29.23809523809524,9.594871794871795,27.719466666666666
201,201,2015-07-21 00:00:00+00:00,275.8330078125,-0.0112838504300482,359.051724137931,40.20238095238095,10.031002331002332,26.970291891891897
202,202,2015-07-22 00:00:00+00:00,277.22198486328125,0.005035572289903,359.051724137931,31.06547619047619,10.176379176379177,26.221117117117117
203,203,2015-07-23 00:00:00+00:00,276.04901123046875,-0.0042311710356989,337.9310344827586,32.89285714285714,8.577233877233876,26.221117117117117
204,204,2015-07-24 00:00:00+00:00,288.27801513671875,0.0443001184888874,348.49137931034477,34.720238095238095,7.123465423465425,23.973592792792793
205,205,2015-07-25 00:00:00+00:00,288.6969909667969,0.0014533742015651,337.9310344827586,29.23809523809524,8.286480186480187,22.475243243243245
206,206,2015-07-26 00:00:00+00:00,292.6860046386719,0.0138173025583553,359.051724137931,27.410714285714285,6.541958041958042,22.475243243243245
207,207,2015-07-27 00:00:00+00:00,293.6239929199219,0.0032047595935035,359.051724137931,32.89285714285714,8.431857031857033,29.966990990990993
208,208,2015-07-28 00:00:00+00:00,294.427001953125,0.002734820902126,422.4137931034483,38.375,9.158741258741259,32.9636900900901
209,209,2015-07-29 00:00:00+00:00,289.5899963378906,-0.0164285394449129,337.9310344827586,31.06547619047619,12.211655011655012,27.719466666666666
210,210,2015-07-30 00:00:00+00:00,287.72198486328125,-0.006450538686529,327.37068965517244,31.06547619047619,10.321756021756023,25.47194234234234
211,211,2015-07-31 00:00:00+00:00,284.6499938964844,-0.0106769420774593,316.8103448275862,29.23809523809524,5.960450660450661,26.221117117117117
212,212,2015-08-01 00:00:00+00:00,281.6010131835937,-0.0107113324372647,528.0172413793102,49.33928571428572,7.26884226884227,23.22441801801802
213,213,2015-08-02 00:00:00+00:00,282.614013671875,0.0035972899274364,443.5344827586207,36.54761904761904,8.722610722610725,23.22441801801802
214,214,2015-08-03 00:00:00+00:00,281.2269897460937,-0.0049078384605217,422.4137931034483,32.89285714285714,7.850349650349651,32.21451531531532
215,215,2015-08-04 00:00:00+00:00,285.2179870605469,0.0141913737300122,380.1724137931035,29.23809523809524,9.44949494949495,29.966990990990993
216,216,2015-08-05 00:00:00+00:00,281.8819885253906,-0.0116963118965147,359.051724137931,29.23809523809524,10.757886557886557,31.465340540540545
217,217,2015-08-06 00:00:00+00:00,278.5769958496094,-0.0117247387570616,327.37068965517244,29.23809523809524,9.885625485625484,26.970291891891897
218,218,2015-08-07 00:00:00+00:00,279.5849914550781,0.0036183734496617,316.8103448275862,27.410714285714285,12.64778554778555,20.976893693693697
219,219,2015-08-08 00:00:00+00:00,260.9970092773437,-0.066484191733593,327.37068965517244,25.58333333333333,7.995726495726495,24.72276756756757
220,220,2015-08-09 00:00:00+00:00,265.0830078125,0.0156553461913976,327.37068965517244,25.58333333333333,7.850349650349651,20.22771891891892
221,221,2015-08-10 00:00:00+00:00,264.4700012207031,-0.0023125080587227,327.37068965517244,29.23809523809524,7.559595959595959,26.221117117117117
222,222,2015-08-11 00:00:00+00:00,270.385986328125,0.0223692104212792,327.37068965517244,27.410714285714285,10.176379176379177,28.468641441441445
